start|end|text
10356.77|10360.69|The big factory in the States was turning them out by the thousands.
10360.71|10366.84|And we designed a better auger right in our own shop and built them right there.
10368.17|10369.99|Oh, so many things.
10370.01|10382.9|We'd buy these old machines that somebody else couldn't make go and make a few improvements on them and go out and dig all year, no problems.
10382.92|10384.52|And they'd say, "How come
10384.91|10389.05|that machine was always in the shop when we had it."
10389.07|10391.27|"Well, you didn't have the right kind of man on it."
10392.07|10397.2|You didn't tell them about the little things that you fixed that had been driving them crazy.
10399.67|10401.9|We bought one that the city had.
10404.86|10406.69|We spent about $600 on it.
10409.63|10414.6|We dug more footage with it the first year we had it than what they had dug in 10 years.
10415.82|10424.97|And they had it in the shop, and they had bills for $1,000, $2,000 repairs on it.
10425.27|10427.58|They couldn't figure it out, you know.
10427.6|10430.42|Well, I said, "It's all on the man you put on it."
10430.44|10436.87|I said, "You get the right guy to run your machine and train him the proper way, and you won't have any trouble."
10437.23|10444.98|We bought a Williams boring machine from Billings, Montana, and it would only go down 18 feet.
10445.0|10446.89|And we wanted to go down 30 feet.
10448.47|10453.14|So the guy was up from the factory one day, and he told me, "Oh," he said, "That machine,
10453.76|10454.72|it won't stand up.
10454.82|10456.66|The frame and everything isn't heavy enough."
10458.38|10468.81|We extended it ourselves in our own shop that it would go down 30 feet, and never anything went wrong with it, and we had it for 15 years.
10469.4|10471.56|The only thing with it was clutch trouble.
10471.76|10473.62|We always had clutch trouble, clutch trouble.
10473.66|10483.63|We got the trouble book with it when we bought it from Billings, and the guy from the factory had been up there half a dozen times, couldn't figure why they were throwing clutches all the time.
10484.57|10490.2|And after we had it a couple of years, this guy was up from the factory, and he got up and crawled in there.
10490.22|10491.32|He couldn't figure it out.
10492.74|10495.38|The next day, I had never looked in the transmission.
10495.42|10497.24|The next day, I went and took a look.
10497.32|10500.39|I said, "Hell, you haven't got enough clutch in this machine.
10500.41|10507.15|Look, you've got the same kind of clutch out here doing the job that this one is doing, and you've got a three-to-one ratio.
10507.17|10509.24|So how do you expect this clutch to stand up?"
10511.12|10512.82|Art Miller measured it up. And "God,"
10512.84|10514.14|he said, "We can double that -
10514.48|10518.72|twin this clutch. You can add on as many segments as you have room for."
10519.8|10525.65|He got on the phone and phoned Edmonton and got the repairs and put it in, and we never did have clutch trouble after that.
10526.65|10536.38|Previous to that, when I was nosing around to see what the Power Corporation had, one competitor, George Carmine, up in -
10537.32|10541.27|in Lloydminster had one, asked him, "What do you do for clutch?"
10541.29|10542.95|"Oh, we never have clutch trouble."
10543.55|10545.04|"No? never have clutch trouble?
10545.26|10547.58|Power Corporation never have clutch trouble?"
10547.6|10551.73|So after we've got ours fixed, that noise gets around, the men get talking, you know.
10552.29|10557.9|Then they started phoning me up, hey, what do you do to your clutch that you're not having clutch trouble?
10559.04|10560.28|Well, I said, "Why do you ask?"
10561.0|10562.2|"Well, we're having trouble."
10562.22|10565.09|"Well," I said, "When I asked you fellas what to do,
10566.1|10570.66|you all said you didn't have, you and George Carmine both said, never had any clutch trouble."
10571.34|10573.56|About a year later, George Carmine phones me up.
10573.58|10575.42|"Hey," he said, "What did you do with your clutch?"
10577.1|10581.91|"Well," I said, made it - doubled the capacity of it.
10581.93|10582.99|But I said, "Why do you ask?
10583.03|10584.25|You never had clutch trouble."
10584.33|10586.37|"Oh, yeah, we've always had some clutch trouble."
10586.41|10589.1|"Well," I said, "When I asked you, you said you never had trouble."
10590.64|10595.36|And those were some of the things that you run into -
10595.56|10599.36|make you laugh, you know, if you apply a little moxy.
10599.38|10608.79|The Power Corporation had engineers try to design a pole straightener, a machine that could grab a pole and straighten it up and hold it there while they tamped it in.
10610.34|10615.2|And so one day I said to Art, "Let's build a pole straightener."
10617.06|10618.09|"Well, what do we make?"
10618.19|10620.37|Well, I explained to him what I had in mind.
10620.41|10622.41|"Go over to the lumber yard and get a bunch of lap."
10623.23|10625.5|He went over and got a bundle of lap, and we come out.
10626.7|10632.91|I drew a picture on the cement floor with a piece of chalk of what it should look like.
10633.13|10645.83|And then we built one out of - a mock-up out of lap, you know, and see how you could jackknife the thing and move it in different directions.
10645.85|10651.01|Art went ahead and built that thing in the shop, put it on a truck,
10651.45|10680.51|and never changed one thing. And we used it for five, six years never changed a thing on design or on equipment or anything. It just went out and it did its job. And the Power Corporation said, "God we spent thousands of dollars trying to design one." Then I said to Art, "Go ahead and put one on each boring machine, put one up on the head of the boring machine that you can grab it swing the boom back and forth and straighten the pole out."
10681.47|10686.82|He designed one, put it on, never changed a dang thing on it.
10693.27|10696.75|Now I'm talking about equipment.
10702.52|10710.24|Yesterday I talked into this thing for about 20 minutes and found out I didn't have it on - in gear for taping.
10710.82|10712.48|So now I have to go over the whole thing again.
10712.52|10720.15|And I'll still stay with the equipment, which is one of the big factors in building a power line is that you're properly equipped at all times.
10721.09|10726.42|We'd have 12, 13 trucks out on the road, and most of them had special equipment on them.
10727.82|10729.21|And it had to do its job.
10730.25|10733.13|And if it didn't, you were losing time on the job.
10733.15|10736.54|Your production was down.
10736.56|10738.18|I go back to boring machines.
10738.24|10739.46|I never bought a new machine.
10741.39|10745.73|I may have said this earlier on the tape.
10747.6|10751.25|I'd tell about buying the machine down at Billings, Montana.
10752.61|10759.94|Driving through there, one day I saw this machine and phoned back after I got home and found out it was for sale, so I sent Art down to buy it.
10760.98|10767.55|And it was a machine that was almost in, as Danny would say, in mint condition.
10768.31|10774.24|But it would only drill 20 feet deep, so we brought it up and we converted it to go down 32 feet.
10775.62|10778.04|And the fellow from the factory is up here in the meantime.
10780.24|10781.14|Salesman, I should say.
10781.66|10782.87|"Oh," he said, "You can't do that."
10782.93|10785.53|He said, "That machine, the frame and everything isn't heavy enough."
10785.59|10786.91|Well, we did it.
10786.93|10788.63|And we never had any trouble with the frame.
10789.2|10794.26|But the machine had a history of bad clutch problems.
10794.28|10799.21|While it was in Billings, they had a correspondence with the factory on it.
10799.23|10801.39|And they had experts up there two or three times.
10801.47|10805.44|And we had all this, got this file with it, when we got the machine.
10806.26|10808.14|And we were taking out clutches all the time.
10809.15|10813.05|Well, not often, but every so often the clutch would go out.
10813.09|10816.06|So I inquired from the Power Corporation.
10816.08|10816.66|They had one.
10816.68|10818.86|"Oh, no, we never have clutch trouble.
10818.88|10820.56|I don't know why you're having clutch trouble."
10821.3|10822.93|So then I went to George Carmine.
10822.97|10824.21|He had one of the machines.
10824.67|10826.79|"No," he said, "Never have any clutch trouble.
10828.85|10830.64|I don't know why you're having clutch trouble." So -
10832.3|10835.1|Anyway, when they had it apart one day, I looked up in
10835.89|10846.47|the mechanism and I said, "You know we haven't got enough clutch in here. I said the one I had about it's the same size and we've got a three to one ratio, so how do you expect this one to stand up?"
10846.47|10864.79|Well it was a twin disc clutch and you can add and add on to them. So Art measured up and found out there's room enough to double the capacity of the clutch. Got on the phone, phoned Edmonton, got the unnecessary parts, and took it to a machine shop, had a few alterations made and
10865.86|10868.69|put it in, and that was the end of our clutch trouble.
10868.73|10870.93|No problems, whatever, after that.
10871.97|10875.82|About a year later, the noise got around.
10875.84|10878.08|The men get talking, you know.
10878.1|10879.7|The noise got around.
10879.72|10883.46|I got a phone call from the Power Corporation one day.
10883.5|10887.07|"Hey, what did you do with your clutch that you're not having any clutch trouble?"
10888.27|10892.2|"Well," I said, "I just doubled the capacity of it.
10892.24|10893.02|Why do you ask?"
10893.6|10895.82|"Well, we're having clutch trouble, and -
10896.69|10907.54|and uh we were wondering what you did." "Well, when I asked you guys about clutch trouble you said you never had any trouble. So now when I get mine fixed now you want to fix yours the same way."
10907.54|10922.31|Less than a month later I had a call from George Carmine; same thing. "Hey what did you do to fix your clutch?" "Well," I said, "You're the guy never had any clutch trouble and when I asked you for information
10922.72|10924.52|you said, never have any clutch trouble.
10924.6|10926.7|Now you're having clutch trouble."
10926.72|10929.44|"Well, we always did have some, but it wasn't that bad."
10930.42|10935.21|Well, anyway, I told them how to fix their machines, and that was the end of that.
10935.23|10937.59|But I got quite a kick out of it when I inquired.
10937.67|10942.08|"No, nobody ever had any clutch trouble."
10943.38|10945.32|We bought the second-handed the machines.
10945.34|10950.01|We would take them in and find their weakness.
10952.21|10969.1|the city had one, ten years old and they had it in their machine shop all the time. And they traded and got a new one and I bought the dang thing for $2,000 and it was about - well if you bought a new one it'd be $15,000 so -
10969.1|10982.15|We took it and we spent $600 on it. And we dug more footage with that machine in one year than what they had dug in the ten years they had, and we never had any trouble with it. These guys couldn't figure out how
10982.4|10983.52|you know, "How did you do that?"
10983.54|10985.67|"Well," I said, "Got to have good operators."
10986.73|10995.84|I didn't give them any of the secrets, some of the things that they hadn't found fault with, and we recognized it immediately and altered it.
10997.64|10999.54|So that was the history of machines.
10999.58|11005.23|I bought two used machines down at Devil Lakes - Devils Lake, North Dakota, and I brought them up here.
11006.69|11010.87|And I wouldn't have defied anybody to dig a hole with either one of those machines.
11011.16|11016.44|And the guy said that just the way they came off of the job and they were standing in the yard, he went out of business.
11017.22|11024.27|I bought them and we brought them up here and spent considerable money overhauling them and got them in shape.
11024.67|11026.71|Used those machines for 10 years after that.
11027.22|11030.12|I think I gave them $2,000 apiece for them.
11030.6|11034.98|And again, a $10,000 machine, if you bought a new one, that would do the same kind of a job.
11035.6|11039.73|It was interesting to see how we could take this old junk and make it work, and that was
11040.23|11044.34|part of our success was to keep the overhead down.
11044.42|11051.07|Power Corporation asked me one time how much I spent on boring machines, and I told them. We had four machines at that time.
11051.09|11054.33|He said, "We spend more than that on one machine in a year."
11055.6|11057.66|"Well," I said, "You haven't got the operators."
11057.8|11064.49|You've got to have the right men operating it and, of course, overhauling it as well.
11066.23|11067.25|So that's
11068.19|11070.56|gives you an idea what you run into for equipment.
11071.04|11075.45|I went over the manpower, and now I come back to the finance.
11075.51|11087.06|I may have told you something about that in the start, but throughout the years, I've never had any trouble financing.
11087.08|11094.67|I think I told you I had $3,000 in the bank when I started, and I went to the bank manager in Estevan and told him I might need a little
11095.13|11124.22|extra money and he said, "Well how much you got?" And, I said, "I got three thousand dollars in bonds in the safety deposit box." I said, "You want me to put them up for collateral?" "No," he said, "You go ahead," and he said, "I'll just run you on overdraft until - and charge you interest on it." In those days they allowed you to run on overdraft. With the result that I never had to sign a note of any description. I operated out of Estevan
11124.95|11127.41|from '45 and then '48 when I come up here.
11128.27|11136.42|I said to the fellow in the bank, "There's one thing I want understood now when we start.
11137.18|11139.36|I don't ever want one of my cheques turned down.
11140.04|11145.17|If there isn't enough money in the bank to cover it, you cover it until I get there to take care of it."
11146.25|11150.85|And I said, "If you don't, I'll move my account to Moose Jaw where my old friend Bill Mullins
11151.42|11156.25|who started me up in Estevan, is the manager at Moose Jaw, and he'll take care of me."
11157.21|11174.19|Well, I never did have a check turned down on overdraft, no matter - One time I was overdrawn about $10,000, and there was a relief manager in, and he called me, and he said, "Hey, your account's getting pretty badly overdrawn."
11174.21|11179.03|He said, "I think we'd better take a look at that."
11179.59|11181.75|I said, "What are you worrying about that for?"
11181.89|11184.33|I said, "I think I've got to worry about that."
11185.15|11196.21|He didn't know that at that particular time I had about $30,000 worth of work done, which I hadn't invoiced, which would wipe out the $10,000 in a hurry.
11198.25|11209.0|One time in the spring of the year, I needed quite a bit of money, and I give them a $5,000 government bond for security.
11209.56|11212.34|There was another manager come in and he was a little shaky.
11213.32|11218.95|So I put that up until I had my overdraft taken care of.
11218.97|11233.4|And then I forgot that they had it and that fall when I went in to get it, I thought I'd better cash it in and here I'd run overtime and had to take a penalty for not cashing it in on the due date.
11233.42|11235.14|I don't think they have that anymore.
11236.57|11241.02|So I always got along well with financing, never had any trouble.
11242.16|11247.49|I could complete a job and then invoice the Power Corporation for it.
11247.51|11255.27|Evidently, all the other contractors were always, when they'd get a couple weeks' work done, they'd invoice on it, invoice on it.
11255.29|11260.3|Ted Durnan, the superintendent, said to me one day, he said, "I think you're making too damn much money."
11261.56|11262.78|I said, "Why do you say that?"
11263.24|11266.26|"Well," he said, "All the other guys are subbing all the time and you're not."
11266.28|11268.64|"Well," I said, "I'm working for the same price they're working."
11270.3|11272.33|But I said, "I've got news for you.
11273.09|11280.82|My credit is good enough at the bank that I could build lines all summer and invoice you for it in the fall."
11280.84|11287.55|And I said, "So it's not that I'm making too much money, but," I said, "I've got a good credit established."
11289.75|11291.69|So I went along.
11293.44|11300.99|Oh, in 1954, they had a big sleet storm in Manitoba, and they took down all the telephone lines in southern Manitoba.
11301.77|11308.42|And they come to Saskatchewan for help, see if we could rig up some small three-man crews on half-ton trucks.
11310.11|11318.02|So they came to me, and I don't know how they got a hold of my name, and asked how many outfits I could send out, three-man crews.
11318.34|11320.24|They would supervise them once they got out there.
11320.98|11325.35|So I phoned all the contractors, and I rounded up 12 outfits.
11325.37|11329.59|This was, oh, early in the spring, about early May or the end of April.
11331.91|11334.42|Between all the contractors, I lined up 12 outfits.
11335.08|11337.5|Two of my own were in that.
11337.52|11339.58|Well, then I found out how the guys were operating.
11339.68|11345.57|Most of them had me sub them for money to buy a license before they could get going.
11348.39|11349.99|I paid them.
11350.61|11379.83|Every two weeks I paid them out for their units and I didn't get any money until the whole job was finished. And when it was finished it came to - I think was $38,000 and I invoiced the government telephones in Manitoba for that much money. And that was the biggest check I had ever received up to that date. On that I owned - I didn't know how much I should charge -
11380.69|11386.66|take off, you know, for supervising the operation.
11388.92|11390.32|So I took ten percent.
11390.84|11392.14|That's what I got for it.
11392.16|11398.63|It was all over in a, I think our outfits were down there maybe three weeks or something like that.
11398.65|11406.76|So I got paid $3,800 for my three weeks, and it was all office work as far as I was concerned.
11406.78|11408.67|Telephoned a lot of telephone calls.
11410.59|11413.71|And what were some of the other highlights?
11415.53|11424.48|I told you about the last job I did, which was the biggest individual job I had ever bid on, which was just under $200,000.
11424.63|11432.43| And didn't - I made some money on it, but didn't get wealthy on it; put it that way.
11435.52|11439.26|And I don't know.
11440.41|11442.13|All in all, it was interesting.
11442.35|11447.62|I may have told you before that Ted Durnan tried to hire me one time to run their whole construction outfit.
11447.64|11448.66|That was in 1949.
11448.68|11457.63|He asked me what I'd take, and I said I'd take $10,000 a year, but there'd be no contracting.
11457.67|11461.56|As long as there was contracting, I wanted to be in on the competitive field.
11463.52|11466.37|And he said, "Hell, I can't pay you $10,000 a year.
11466.39|11467.25|I only get $8,000."
11467.37|11468.81|"Well,"
11469.03|11475.13|I said, "I figure I'm worth $10,000 to run your construction outfit with my experience."
11476.55|11478.78|So that was the end of that.
11478.9|11480.96|They set up a different arrangement.
11481.54|11484.9|I think Jack Bell was sort of put in charge of the construction.
11486.24|11487.23|They never looked back.
11487.25|11491.81|They got so big at that time that money was nothing to them.
11493.07|11496.43|They just kept on expanding and expanding and expanding,
11497.95|11499.51|until the Union got a hold of it,
11499.53|11510.79|and then all of a sudden they got in a squeeze where the Union was running the outfit instead of themselves.
11513.31|11523.44|And I've had them come to me when they had trouble, or not trouble, but they had a customer just out of Regina here that had to have service just at Christmas time.
11523.82|11527.59|They'd come to me and ask if I couldn't rustle up a crew to go out and do this job that would take
11528.22|11530.15|maybe four, five, or six days.
11530.67|11537.62|And in that came Christmas Day, Boxing Day, and the Sunday and all, and they wanted to go out and work right straight through until it was finished.
11538.98|11543.26|And I said, "That's going to cost you a lot of money, a lot of overtime in there for the amount of work we do."
11544.03|11545.35|"That don't make any difference."
11545.37|11549.83|But when I present them with a bill, "Oh, we can't stand that overtime.
11549.85|11550.53|No way."
11550.57|11557.3|The guy, the engineer in charge said, "If I presented that, I said, my job could be on the,
11557.76|11574.59|on the line." And he said, "You're going to have to cut back and stand half that overtime yourself." Which meant that I made damn little on the job but that's the way - They would take advantage of you occasionally when they got you over the barrel.
11574.59|11583.88|All in all, I will have to say they treated me pretty fair I had - I had a lot of leeway with them and with this man Durnan,
11584.1|11598.75|we had a lot of trust in each other although, he was a tight one. Boy, he wouldn't - he'd give you authority to do things but don't ever try to to pad the invoice or anything like that or he'd be right on you in a minute.
11601.47|11613.29|But it all went on and on. While that was going on, I think I related earlier that, I had an outfit working in the city for 10 years that equipment: a boring machine,
11614.93|11619.88|a pole truck - pole trailer, and a two-ton truck.
11619.9|11621.44|And they were on so much an hour.
11621.48|11625.5|And in those 10 years, I never raised the rate on that.
11625.54|11627.49|I only raised wages as they went along.
11628.01|11629.65|I took 10% on payroll.
11630.15|11632.13|Well, that was sort of a meal ticket for me.
11632.17|11640.83|And then when they'd get behind, I could leave the work stack up and bring in my men from the field in the fall when they were finished out there.
11641.43|11643.87|And then we'd pick up a lot of extra work in the city.
11644.07|11648.24|I set all the poles in all the suburbs that were built from 1951.
11649.58|11656.63|Yes, I even did some in 1945 or '46.
11657.85|11660.19|And then started again in '50.
11661.81|11667.3|Set all the poles and built all the lines in all the suburbs in Regina.
11667.34|11673.07|That takes in Lakeview, Albert Park, Whitmore Park,
11673.92|11680.19|Douglas Park, Norman, what's the one up northwest?
11680.21|11681.13|Not Normanview.
11682.23|11683.33|Yeah, we did that too.
11683.37|11688.24|We did everything until, as long as it was overhead, we were doing it.
11688.26|11692.44|And once it started going underground, then they started putting their own outfits in.
11694.15|11699.05|And then we were also involved in that through the years, but not in a big way.
11699.11|11700.35|But for 10 years, I
11701.01|11711.56|I had this deal with Nichols, and the superintendent phoned me up one day and asked me what I would take to do some work for them, and I quoted him over the telephone.
11711.96|11714.52|He said, "Put that out in a letter and send it to me."
11715.64|11719.85|And I sent it to him, and about seven years later, he phoned back.
11719.89|11728.18|He said, "Hey, have you got anything, a copy of the deal we made when you started working for the city?"
11728.63|11731.0|I said, "Yeah, I've got the letter in the file here somewhere."
11731.64|11733.38|"Well," he said, "I wish you'd send me a copy of it.
11733.42|11735.2|I can't find my copy of the letter.
11735.26|11738.81|I've been asked some questions regarding your work in here."
11739.43|11745.78|And he said, "I want to show it to him that we had a contract."
11745.8|11749.07|So that was it until it finally petered out gradually.
11751.15|11752.19|And that was it -
11753.64|11757.22|Boy, it was a sort of a mail ticket for me through those ten years.
11757.36|11759.81|I always had that steady work coming in in the city.
11759.85|11765.65|It wasn't big, but it took up the slack, so to speak.
11765.67|11766.49|Steady income.
11768.8|11770.46|And what were some of the other things now?
11770.82|11781.49|I'll have to just think for a moment of other things that may be of interest to you fellows.
11784.32|11794.83|Oh yes, speaking of some of the laws of the game, they always said a business, a company can't stay in business unless they expand.
11796.37|11799.72|Well, we virtually broke that law.
11801.72|11803.58|We never really expanded.
11805.6|11810.55|Well, after the first five years I expanded a bit and then went static from there.
11810.57|11811.91|I had a basic crew.
11813.23|11819.56|I built an office and a shop in '53, and it was too small the day I built it, and it's still operating.
11821.8|11830.05|Now we're up to 35 years later and still getting along with that same shop.
11830.17|11832.08|I did put an extension on the office.
11832.18|11839.05|I expanded the office in 1958, I think it was,
11840.34|11849.09|made some storage room upstairs, and more office space in front which gave us more room in the shop.
11851.32|11857.08|But again, we broke the law that you can't operate -
11858.27|11867.94|Art took over, and I figured right away he's going to have to move into bigger quarters, but up till this day they're still making that same shop do the job.
11868.93|11879.47|I guess the proof in the pudding is the observation of it, that the company has always been sound financially and making money and making things do,
11879.53|11880.49|That's the biggest thing.
11881.05|11884.76|I've seen these shops, you know, with five or six stalls in them.
11884.78|11886.46|The Power Corporation were that way.
11886.9|11890.2|They'd have five or six stalls and everything standing there and nothing happening.
11890.26|11896.55|And when they wanted something overhauled, they'd come down and say, can you get this ready for us tomorrow?
11896.57|11897.33|We've got to have this
11898.23|11900.11|a trenching machine going tomorrow.
11900.13|11906.6|And my fellows would run in the shop and go in maybe and work out on the night and have it going for them.
11906.62|11908.78|And their shop, everything was standing still.
11908.8|11909.98|Well, they were unionized.
11910.0|11917.11|The guy that turned, that cracked the wrench, he couldn't "jack the vehicle up", so to speak.
11919.82|11922.48|Nobody ever knew what it cost them to do their repair work.
11922.56|11924.82|It was so extensive they never even kept track of it.
11927.0|11930.08|That was one of the rules of the game that we built - we wrote.
11930.48|11938.56|So Art and the boys took over, I thought, now they're going to show the old man how to run an outfit.
11938.58|11941.46|Do you know that they never changed one thing?
11941.52|11954.22|The same principles still apply after 21 years that were being used when I was there, excepting
11954.54|11957.24|I had an old man for a bookkeeper.
11959.56|11961.6|When he died, I got another old man.
11963.85|11968.63|And Art got George Jenny's wife.
11968.69|11969.93|She had taken a business course.
11969.95|11972.53|She came in, and she was a crackerjack of a bookkeeper.
11972.55|11974.04|She was worth her weight in gold.
11974.82|11983.24|I said, "If I'd had one like that, maybe I wouldn't have quit business, because she really took a lot of load off in the office."
11984.32|11991.75|And Art put in a, he was always a great guy for gadgets, he put in a second-handed computer that cost him $1,500.
11993.96|11999.28|And he would use it for payroll and for keeping track of accounts, one thing or another.
12000.12|12003.48|And then after that, he got rid of that and he put one in for $10,000.
12003.5|12005.36|And he was using that.
12005.72|12006.75|But I still kid them.
12006.85|12008.53|I said, "Why do you have to have a computer?"
12008.57|12012.69|I said, "I had a man 80 years old making the payroll,
12013.8|12028.9|doing all the books and everything was always up to date he'd be a little late if I asked for a cutoff to see how we were doing." I said, "Sometimes it would take him 30 days to give me a cutoff but I question if they can do it any faster with a computer."
12028.9|12038.2|But Art liked gadgets and he got computers. He even got a small one in his bedroom at home and he does a lot of fiddling around with that.
12038.2|12043.1|He - he was one of the men with more ability than anybody I
12043.99|12070.32|probably ever run across. He could do anything. He could overhaul anything. He could fix anything if they had hydraulic trouble on any machines even the competitors would bring their machines in and have him fix the hydraulics on them which, sometimes when you get a lot of hydraulics on a machine it can become pretty tricky. And weld anything,
12071.38|12081.41|diagnose anything motor troubles or anything like that. He could pick it off just like a real expert.
12081.41|12097.54|And, computer - he could program a computer. He did all his own programming and the computers were most outfits hire a guy to come and do that. Art, he said, "I know what I want" and he would program the computer.
12100.19|12114.89|He said, or claimed that, prices changed so much that unless you had a computer to keep track of it, that you couldn't keep up to it, doing it in longhand.
12116.29|12126.77|That was when you were buying equipment and reselling it, and buying repairs, keeping track of your repairs.
12128.18|12133.21|But I question very much - another girl -
12133.27|12143.02|Of course, if you're going to spend $15,000 for a computer or have to spend that much for another girl, you might as well have a computer and let a computer do the work if you can.
12146.31|12156.24|And that's another thing that in the computer age, I guess you've got to go with it whether you like it or not.
12156.24|12180.24|I get a kick out of when I go down to buy a cup of coffee and to watch what a performance the girl goes through to ring up a 55 cent cup of coffee, and how that machine has to work. And she punches buttons like playing a Hammond organ to ring up a cup of coffee, and I said, "Is all that necessary?" "Well, it's got to go through the computer." she says.
12181.66|12185.78|I suppose they know exactly how much they make on a cup of coffee.
12187.3|12192.53|That could be important if you're selling enough cups.
12192.33|12202.5|Well, now that it's all over, I reminisce in my mind some of the things that happened in the past years.
12202.56|12209.07|I made a lot of friends in the business, a lot of business friends in Regina.
12209.72|12239.61|How fast, now in 20 years or going on to 22 years, it's all disappearing, going over in the horizon. Your friends are dying off, they're moving away, things are, what shall we say, retirement isn't what you imagined it would be. It's all been a different life altogether than I thought it would be. I thought we old-timers that were in the business would be getting together and would have coffee.
12240.55|12245.88|You know that there's not one power man that I have coffee with.
12246.02|12258.65|I have coffee with telephone guys and farmers and bookkeepers and railroaders and everything, but not one of the old power men around here anymore.
12258.71|12263.01|If they are, they don't show up for coffee.
12263.53|12268.7|Oh, once in a while you'll meet one, but not the old pals that I had.
12268.78|12270.24|I think I mentioned earlier that
12270.69|12276.16|my real close friends, Jack Bell, Harold Huntington, and Al Wakemore.
12276.2|12284.51|Harold and Al died long ago, and Jack Bell has moved up to Edmonton.
12284.53|12286.87|So those were my real close friends.
12288.21|12295.82|And many of my other good friends that I had in business. They're down in the area where I am, they've passed on.
12295.88|12297.22|There's not many of them around.
12299.11|12303.79|A fellow called me the other day, that I used to have coffee with regularly.
12303.83|12307.1|I hadn't seen him for, I guess, for 15 years.
12308.82|12311.3|He said, "We've got to get together someday and have coffee."
12311.32|12312.93|I said, "Yeah, a real good idea."
12312.97|12315.75|He had a business right back to back.
12315.85|12320.46|Our business places were back to back for 15 years.
12322.58|12326.81|But it's all changed, all different.
12326.83|12327.97|You have to adjust,
12329.03|12355.61|sort of live from week to week, month to month, and year to year. Change, accept what comes, make the most of it. One thing that I can say is that i've enjoyed relatively good health I haven't been - outside of my operation a year ago, a little over a year ago,
12357.07|12366.06|I've enjoyed relatively good health, considering that when I quit, I - when I quit in 1965, I was pretty well burned out.
12366.14|12370.75|I didn't have any more giddy-up-and-go in me, and that's why I got out of the business.
12370.77|12378.07|I said, "It's just getting too tough to come down here every day and keep this outfit going."
12378.09|12384.48|While I was making good money, I said, "If I don't get out of here, you'll carry me out in a basket."
12385.9|12393.0|I've never regretted that I got out when I did, and I've never regretted -
12393.02|12409.84|In fact, I'm glad that the boys have done well and kept the thing going, and the name Achen is still on the building, and they're still operating under Achen Construction, which to me was one of the highlights, that they thought enough of me to use the name.
12409.9|12413.32|We had a good reputation, and they said,
12414.03|12415.05|"Can we use the name?"
12415.07|12416.13|They asked for permission.
12416.15|12419.19|And I said, "Yes, I'll grant you the permission to use the name that much.
12419.71|12426.44|No strings attached." Except they made it Achen Construction, 1965 Limited.
12427.36|12428.56|They just changed the name.
12428.86|12438.23|An awful lot of people still think I run the company because they see the name, and they never even noticed that the changeover took place.
12439.83|12443.81|And those are some of the
12444.18|12447.61|the good things that come back to you.
12447.63|12463.45|I have to have mentioned that the high praise I have for the men that worked for me, the key men that I kept around there. There were six, eight of them, that they were working for me all the time, and that's what made the company go.
12464.35|12470.54|And this man Miller, while he was an oddball, in some ways, he was
12471.87|12479.92|just ace high as an employee. There wasn't - He was a guy that never said no.
12479.92|12486.93|In the 20 years that we worked together I never raised my voice to him and he never raised his voice to me.
12486.93|12500.99|If we had any discussions they were done in the just in an ordinary tone of voice and and that held no matter how big the difference was or or anything, we'd just talk it over and well
12501.78|12506.1|make a decision, go one way or the other, or go halfway between.
12507.45|12509.47|And that was a wonderful thing.
12511.43|12522.11|Although there were times when I tried to crowd more load onto him, and I had a hell of a time to get him to take over the responsibility of the equipment.
12522.13|12523.91|I'd want a couple of new trucks.
12523.93|12525.71|I'd say, "Go out and buy a couple of new trucks, Art."
12527.12|12528.36|And by God, he'd
12528.64|12531.81|Hum - hum-haw around, hum-haw around, get prices.
12532.05|12534.37|Then he'd come back to me and say, "Which ones should we buy?"
12534.39|12537.59|I said, "Art, I don't give a damn which ones you buy."
12537.67|12539.94|I said, "You're the guy that's going to have to look after them.
12540.02|12542.6|There isn't a hundred dollars difference in the price.
12542.88|12545.88|Get the truck that you want."
12546.27|12549.27|The same with overhauling equipment.
12549.29|12550.85|Boring machines need repairs.
12552.53|12556.22|He'd come in to me and say, "What should we do?"
12556.6|12557.5|"Whatever you think."
12558.01|12564.11|I said, "If you think you want to spend $1,000 fixing that thing up, go ahead and fix it.
12564.13|12566.58|If you want to do it for $500, do it for $500.
12567.22|12569.7|You're the guy who's got to keep it running."
12569.72|12573.16|And eventually he got that he would take the responsibility.
12573.89|12583.86|But that took several years before I could get him to - Well, I suppose he felt he was spending my money and he wanted my permission.
12584.92|12586.44|And after he took over,
12587.47|12590.21|well he had no problem.
12590.29|12594.51|When I went down there, it wasn't to make any decisions.
12595.58|12599.12|It was estimating, to help him estimate.
12599.14|12600.64|And he had done a lot of estimating.
12600.7|12602.5|We used to both estimate a job.
12603.68|12606.23|And I had trained him on estimating.
12606.27|12609.39|And he had his method of doing it, and I had mine.
12610.01|12614.88|And it was amazing how we could estimate a job that would save $50,000 or $100,000 and come out
12615.16|12621.93|with almost the exact figure, but both used a different method of arriving at that figure.
12623.59|12625.76|But he was probably like I was.
12625.78|12637.03|He could multiply man hours, or so many men could do so much work, and you multiply that down to unit prices, how much per unit.
12637.25|12641.86|I'll relate some of the things, though, what experience does for you.
12642.77|12647.51|When he joined up with this fellow from Yorkton, and they were taking on some big jobs.
