start|end|text
7876.81|7881.46|You could get almost any farm laborer to work on that job.
7884.12|7894.01|Well, we got on the pole set by about, oh, I'd say we had the pole setting done
7895.38|7903.11|By about the end of October, in the towns and on the high line, there was an awful lot of bush to cut up in that country.
7903.99|7913.64|I had to hire men with axes to go in and slash a 25-foot swath through sometimes a quarter mile of solid trees.
7914.14|7917.81|Oh, the trees up to five, six inches in diameter.
7917.83|7920.35|And that all had to be piled and put out of the way.
7923.24|7930.85|Then I was jockeying back and forth between that job and the one over at Dinsmore, trying to get them both cleaned up before winter.
7933.05|7935.87|And time was running out on both ends.
7935.97|7949.85|So finally, I went over to Dinsmore, to Rosetown, Elrose, and stayed on that job to push the wire string, and they weren't going as fast as they should.
7949.87|7953.07|And we had to get somebody to string the wires in the towns, and I
7953.53|7958.03|sublet some of that to local guys that could climb poles.
7960.51|7968.64|And then when I left the Kenora job, left Jack Gardner in charge.
7968.72|7970.65|Well, Jack was the first guy I ever hired.
7971.43|7973.89|I think I mentioned before, a hell of a good man.
7974.79|7978.66|But if you gave him more than two helpers,
7979.94|7987.15|he became confused and he would do all the work and the guys would all stand there and watch it.
7987.16|7990.09|When I left Jack there, he used to start string and wire.
7990.11|7991.89|Now, he knew all about string and wire.
7994.44|8008.9|I came back on the job about the, oh, about the 20th of November and my God, he only had three miles of wire strung and, well, I shouldn't say that, about six miles of wire strung and he had been fiddling away for
8009.52|8037.94|ten days well I got some god darn that I went out there and he had a crew of 13 men I went out there and the first guy I'd see that didn't have something definite to do I said, "You're finished tonight" I paired the crew down to eight men and then we started swinging three miles of wire every day got organized and really got home well I finished that job
8040.38|8047.21|Hooked up the last town the day before Christmas.
8047.23|8056.02|Well, oh yeah, a weekend came in there, and I wanted my crew to work on Sunday, that we could get everything finished.
8056.04|8061.82|But they got into the beer parlor Saturday night, and Sunday morning you couldn't get any of them out.
8062.79|8068.85|So I got Jack Gardner and myself and two brown men, both experienced brown men.
8069.68|8075.51|We went out and we did more work on the Sunday than the whole band outfit would do.
8075.52|8078.43|And we got the town going.
8079.83|8081.49|That was the last town, the Sturgis.
8082.99|8086.6|And Durnan had told me they had an old and broken down plant in Sturgis.
8086.62|8092.87|He said, "You've got to get Sturgis going before you come back in for Christmas."
8092.89|8094.17|So I worked all Sunday.
8094.21|8098.86|And about Sunday night, about 11 o'clock, I got in the car.
8100.32|8101.66|and headed for Regina.
8102.0|8105.09|Well, that was about a four-hour drive.
8106.61|8109.34|Anyway, I got home about 3 o'clock in the morning.
8109.38|8114.72|The heater on my car failed during the way in, so I had to drive in in a cold car.
8117.63|8118.67|I got mad at the crew.
8118.73|8127.1|Payday came, and I said, I'm not paying you guys until Payday, and then we'll be in Regina on that day.
8127.12|8128.96|So after work on that day,
8130.39|8132.76|They all laid around the hotel all day Sunday.
8134.1|8142.31|Caught the train Monday, got in here late Monday night.
8144.81|8148.89|I went down to the station and met them and gave them their paychecks.
8148.91|8151.91|Monday was pay day.
8151.93|8152.82|I laughed at them.
8152.84|8154.8|I said, "You guys were so smart."
8155.2|8159.74|You missed a day's work, and now you came in a day late for pay.
8161.26|8163.54|Let that be a lesson to you for the future.
8164.34|8167.9|Well, I don't know if we taught them anything.
8167.92|8169.75|Most of those fellows were come and go.
8172.71|8177.44|Well, that wound up our season for 1947.
8177.49|8180.98|Oh, yes, the Elrose job, they didn't get it quite completed.
8181.66|8187.37|They were still finishing things up there in January, and then we shut down until spring.
8189.59|8195.6|Now, in 1948, I have to stop and think.
8195.62|8200.47|In 1948, where did we start?
8200.49|8201.51|In 1948.
8201.63|8213.11|I really have to scratch my head to see where we started.
8213.13|8214.17|In 1948.
8214.33|8214.87|Oh, I think
8217.99|8223.72|I didn't get in on the early bidding.
8224.16|8224.7|That's right.
8224.76|8226.64|I lost out on all the jobs.
8226.72|8238.19|And finally they came along and they had a job out north of Swift Current, a system to put there.
8238.23|8240.79|And I got going on that about in June.
8242.19|8244.62|Oh yeah, I went and built a line to Cypress Park.
8244.66|8246.06|That's where I started.
8246.41|8258.28|Maple Creek to Cypress Park, and then went north of town to Mendham and Leader up in there, and we were building in a bunch of farms and whatnot.
8258.3|8261.93|Then come back down and worked around Swift Current.
8264.91|8269.48|Did a bunch of Mennonite settlements there.
8272.22|8275.84|And then down and put a line from Vanguard
8276.73|8277.95|to Aneroid.
8281.66|8289.48|And after that, we had 200 farms to go down at Oxbow.
8289.5|8295.71|That was the first year we got a big group of farms.
8295.77|8299.21|And we had that all finished and had a full season, a good season.
8299.57|8300.9|Made good money that year.
8300.95|8302.18|The weather was good.
8302.22|8303.38|Everything went fine.
8303.42|8304.7|And we finished all our
8305.27|8307.57|world by Christmas time.
8307.59|8318.59|Then I come to the city, and the city, the head guy for the city knew me, and he said they had some poles to set in the city.
8318.67|8327.98|So I started setting poles in the city, working by the hour, just so much an hour for men and equipment.
8328.0|8331.55|And the first thing I knew, I had half a dozen men going all winter.
8331.57|8333.13|I never stopped.
8335.14|8340.91|And that was the start of a 10-year stint with the city of Regina.
8342.49|8346.33|They asked me for a price for rental of the equipment and wages.
8347.39|8355.18|So I gave them rental rates on the equipment and wages plus 10% onto the payroll.
8358.37|8361.15|And that was it.
8361.71|8364.86|That went on for 10 years without any
8365.16|8390.07|i just wrote them submitted them a letter a proposal that I would work for this and it just kept going and going as wages went up while I charged them the more wages but the equipment rental I never changed it in the 10 years that's I was an inflation fighter and it was a good deal for me because we always left our poorest equipment in town here because there wasn't that much for it to do it was standing around mostly
8391.08|8395.52|boring machines that bore an average of about eight or ten holes a day were out in the country.
8395.54|8405.23|They had to bore anywhere 50, 60, 70 or 80 holes a day.
8405.25|8406.91|Well, that was 1948.
8409.66|8420.01|And in 49, I went to—oh yeah, I got the piece of high voltage line, the 72,000 from
8420.93|8425.56|that's up near Melville up to Yorkton.
8425.58|8429.26|I moved in on it just before harvest.
8429.28|8431.22|I got in on it.
8431.24|8439.77|Previous to that, in 49, I can't recollect where we were working.
8439.79|8443.16|But nevertheless, we were busy.
8443.17|8447.68|We had some project somewhere, and I had a pretty good crew organized.
8448.74|8449.72|Then we went into
8450.21|8455.8|to do that line up from Yorkton to Melville and down to Kalele, another 18 miles.
8457.5|8459.64|And that had to be completed by wintertime.
8460.8|8462.22|Well, everything went fine.
8463.68|8470.61|We got the poles up and we got about half of the wires strung when it came into the first part of December.
8472.1|8473.46|And it stormed.
8473.48|8475.06|And the snow kept piling in.
8475.1|8479.08|I built a snow pile in front of my big army truck.
8480.28|8484.1|We'd open up a road, and the next day it would blow in again.
8484.12|8485.44|We kept that up one week.
8485.47|8491.69|We opened the road three times and never put a truck over it.
8491.71|8493.75|Well, we were virtually stalled.
8493.77|8496.24|It kept on snowing and storming.
8497.9|8501.9|So the Power Corporation said, well, we're not ready to use that line anyway.
8501.94|8503.85|We haven't got the transformers or anything.
8503.86|8505.75|So I shut her down until spring.
8507.55|8509.33|and then went back up and finished it.
8509.35|8511.77|That was the spring of 1950.
8511.8|8525.27|Finished the wire stringing and some substations in Yorkton and Melville.
8525.33|8534.83|Then I went down and I built 18 miles of line from Stockholm to Esterhazy.
8534.85|8536.73|After, we're talking
8538.73|8547.39|Oh, yeah, then we had a bunch of farms to do in 49.
8550.25|8553.48|That was another thing that was just coming on stream was farm electrification.
8553.5|8561.83|So we got some farm jobs, units of 40 or 50 farms to a unit.
8561.85|8568.44|We did probably 100 farms that year, and then shut down for the winter again.
8570.27|8579.68|And in 50, I started out, built a line from Yorkton to Theodore.
8579.98|8584.97|From there, I moved down to, oh, I forgot to tell you, I'm 49.
8587.03|8597.7|Yeah, after we finished up that line, then I got a job 30 miles from Yorkton to Kenora.
8599.01|8600.67|Now it's a good straightforward job.
8600.69|8607.48|We did that up in a hurry and then out of work by the end of October.
8607.52|8614.67|So I got a job up in Alberta.
8615.29|8616.77|Went up to Alberta, that's right.
8616.89|8621.13|Built in a bunch of farms up around Lloydminster and Beggarville.
8622.45|8627.36|Maybe did about 70 or 80 farms up in there.
8627.96|8628.92|Stayed there until
8629.35|8630.43|the end of the season.
8630.74|8636.24|We wound up by Christmas time, shut her down for the winter.
8636.26|8637.67|That was in 49, yeah.
8637.69|8651.73|Then in 50, I started out, built that line from Yorkton to Theodore, and from there Lampman to Bienfait.
8651.77|8654.01|That was another 18 miles.
8655.07|8658.93|From there down to Shaunavon to East End, that was 30 miles.
8663.2|8669.47|And then after that, came in and went from... ...Mormart to Kipling.
8669.49|8671.13|That was about 60 miles.
8673.17|8676.58|So we pretty well had a full season and a good season.
8676.6|8684.15|I'd made good money and was satisfied to quit when Ted Durnan come along and said, Gus Branders is in trouble with the line.
8684.74|8692.79|down at Ogham in the Cinnaboy countries, bit off more than he can chew, and I want you to go down there and help him out.
8694.31|8697.47|Well, he said, "Come on down and look at it."
8697.49|8713.39|So I got in the car and went down there, and he went in the Brander's trailer, and he was in there three hours arguing with him, and he wanted me to give him a hand on that line, because it had to be done before winter set in.
8714.89|8725.47|And I'm sitting out in the car and the intern's in there arguing why he was going to take some of it away and give it to me.
8728.05|8737.6|Me and another contractor, we were going to set the poles jointly and then which string of wire had... Oh, Branders got mad at me over that one.
8737.62|8740.37|He blamed me, you know, for the whole thing.
8740.39|8740.85|And I said, "..."
8741.12|8769.42|"You better find out the facts. I said how I fought against that. I said I had finished a good season and now I now I Dernan puts the gun to my head and says, 'You got to come out and do them. I'm commissioning you to do it. You can't say no.' Well then when we finished that went outside of Regina here just south of Regina and did a bunch of farms maybe about"
8770.11|8772.29|15 or 20 farms in South Louisiana.
8772.31|8778.03|So we were going until Christmas time and then shut down for the winter again.
8778.06|8784.1|I said that was in50.
8785.96|8788.87|Yeah, then 51, then I got a whole bunch of line.
8788.89|8795.93|I had about 300 miles of cross-arm line to build besides all kinds of farms.
8795.95|8799.88|It was in the Ogima, Bengoff, Viceroy,
8802.32|8808.59|down to Rock Glen, Coronac, all in through that country.
8809.63|8817.12|Up north from Kyle to Elrose, and we did about 50 farms up in there, plus seven or eight towns.
8818.38|8823.35|Big season that was in 51.
8823.37|8824.59|52 was a short season.
8828.13|8831.86|There again, we didn't start very early, didn't get any work.
8831.99|8836.83|But I always had this crew in the city, kept my basic crew.
8837.15|8843.5|I could always work them in the city here, never out of work.
8843.52|8844.7|That was in 1952.
8845.22|8847.14|And then the farms started picking up.
8847.16|8849.65|Yeah, we were doing farm projects all over the place.
8850.53|8857.91|Maybe did 250 or 300 farms that year.
8857.93|8859.94|That's 1952.
8861.11|8870.24|I'll just slow down for a minute here and take a rest while I think this over.
8870.34|8872.29|Now we're into 53.
8872.31|8875.39|53 was mostly all rural farms.
8876.17|8879.51|We did about 385 or 90 farms that year.
8881.01|8885.16|And we had a well-organized operation by this time on farms.
8886.52|8888.08|You went out, you did an average of
8888.55|8890.24|five miles a line every day.
8890.26|8891.78|That meant five farms.
8893.62|8899.84|It meant, it involved setting about 75 or 80 poles.
8901.68|8910.83|And about, that would, 75 or 80 poles would involve about 30 anchors.
8912.43|8915.76|And of course the transformers and everything on them, we had to complete
8915.92|8919.71|the operation ready to throw on the switch, which we usually did before we left.
8922.11|8922.65|And that was in 53.
8922.67|8926.33|53 is a good year, all the way around.
8926.39|8930.7|Again, we were still operating in town here all the time.
8930.98|8932.08|The city was expanding.
8932.1|8943.89|We built all the pole lines in Regina from Campion College south, and every suburb that went in after that, we did all the pole lines on them.
8945.37|8967.35|that was a sort of a bread and butter thing that's 53 I just finished okay 54 more farms all the way from you can say from Maple Creek to the west to
8969.72|8978.58|Well, we never got as far as the Manitoba border, about Kipling to the east, and everything always south of the valley, south of the Saskatchewan River and the Coppell Valley.
8979.96|8980.48|It was 54.
8980.82|8984.16|We did about 450 farms.
8984.7|8990.25|And 55, well, we did some towns and villages in that too.
8990.33|8992.35|55 was more farms again.
8992.41|8995.14|Then we went up to about 475 farms.
8996.59|8998.01|And this was all on a set price.
8998.07|9007.91|The price had been established back in, when, 50, 48 or 50, somewhere in there, had been established.
9007.92|9012.55|So much a pole, so much an ax and so much a transformer.
9012.57|9017.14|Just the three items is all you had to bid on and that covered everything.
9017.18|9021.77|You had to do your own bushing and hauling your material and everything.
9024.4|9052.35|well 55 another big run we went right up to christmas time had snow about six inches snow but the weather was beautiful right up till christmas time we wound up again 56 more farms and it went up to about 450 farms and 56. and occasionally there would come a chunk of high voltage line in with it and
9053.62|9054.05|57.
9054.41|9062.25|Now the farm operation, the big units of 40 and 50 farms are pretty well all done.
9063.28|9064.98|We're doing a scattered filling.
9066.16|9067.58|And I'll tape the six.
9068.92|9073.79|And I just finished saying that we were, in 57, we were filling in farms.
9073.81|9076.07|I set up three, three-man crews.
9076.93|9078.11|And each one was on their own.
9078.15|9088.6|They'd haul their poles, stake their line, haul their poles, set the poles, string the wire, and connect them, hot, ready to go.
9089.94|9092.67|And then, well, we did pretty well.
9092.69|9094.53|We had a nice turnover that year.
9095.3|9098.93|This was a hard job to keep track of, though.
9099.01|9101.37|Your men are on the move all the time, so much paperwork.
9101.99|9116.59|I forgot to mention, when a crew went out to do a job, you had to supply them with about five sets of blueprints so that everybody working on the job had a blueprint and knew where the line was going, what to do, etc.
9118.19|9121.7|And that was 57.
9121.93|9124.43|Fifty-eight, I got totally bit out.
9124.45|9125.96|I didn't get any work.
9127.52|9128.26|Fifty-eight.
9130.04|9137.58|And then I just hung around, and pretty soon they come along, and I had my city crew going, and pretty soon they come along.
9137.6|9142.35|They had a little job here and a little job there, and when the dust was all settled, I had a pretty fair season.
9142.65|9143.77|Turned over a profit.
9144.93|9172.62|in spite of uh being bid right out everybody by that time work was getting more scarce and everybody was bidding down I refused to bid below my costs I knew what my costs were and I stayed with it and 59 what did we do in 59 I have to think hard now 59 59 paul
9173.68|9175.71|Yeah, 59 was not a big year.
9175.95|9179.51|It was but a profitable one.
9179.73|9182.04|I'm short of profit at the end of the year.
9182.84|9187.14|Then it come along 60 and I built, then I got quite a bit of line in 60.
9187.24|9202.75|I was building a bunch of farms and 60 miles of high line north of Regina starting up at Bully and running all the way about 60 miles north and doing all the towns
9203.22|9205.26|up through there, rebuilding the towns.
9205.68|9209.48|Oh yeah, and we had a salvage, the old line, which had been built in 1928.
9210.56|9217.47|We had a salvage 60 miles a line, and that was, well, that's as much work as building a line when it comes right down to it.
9217.49|9224.48|So that looked like 120 miles a line that took the best part of the summer for a medium-sized crew.
9224.5|9225.58|It didn't have a big crew.
9227.33|9229.79|And that completed 69.
9229.81|9231.77|Again, we had a good year.
9233.88|9260.14|60 another one of those years where it was a little work here and a little work there much of this work I didn't have to bid on I just submit a price to them and they'd say go out and do that job and we were experienced enough that we could take on almost anything we built some h frame line in 60 then in 61
9261.74|9276.15|Drags Johnson and ourselves jointly bid on a piece of high-voltage line from Shellbrook to Prince Albert, which had a river crossing in it, which was always a big job.
9276.17|9278.21|A river crossing was always a big job.
9280.56|9291.31|It involved, it would probably cost you, at that time, $8,000 or $10,000 to cross it, just to cross for the river crossing itself.
9291.96|9293.26|who worked on that job.
9293.32|9299.82|And after it was finished, again, it was going around doing odds and ends, nothing.
9300.78|9304.78|The farm electrification by this time was pretty well finished up.
9304.8|9311.44|So you didn't go out and do these projects with 40 and 50 farms on them.
9312.36|9316.16|You had to be mobile and scattered all over the place.
9317.31|9339.97|that was 61 and 62 was about the same thing again and 63 I'm trying to think in 63 as the later years come come in it's harder for me to remember what the hell we're doing and
9344.86|9370.21|however by this time we're finished in the city here this this is petered out but there were other things showing up oh yes the potash mine out here at calium just out of regina we got all their work no matter what they had to do they called us in not only on building it but on on design you know what they said, "They didn't have engineers that were familiar with line work at all" so you got in on the design end of it
9371.68|9374.64|And we, oh yeah, potash mines were coming in.
9374.7|9382.47|We did quite a lot of work around the potash mines, running in lines here and there for the potash mines.
9382.54|9385.44|That was 63 and 64.
9385.46|9387.5|And 65 was my last year.
9388.42|9392.07|We got a big project out at Swift Current.
9392.09|9394.67|Well, big in those days, in dollars and cents.
9396.46|9399.98|As I remember it, it was something, the one job,
9400.27|9403.95|I think maybe the biggest job in dollar and cents that I had ever undertaken.
9403.97|9406.93|It was $125,000 or $30,000.
9406.95|9411.76|And then there was, you know, a lot of extras came in.
9412.14|9414.84|By the time I wound up, it was about $150,000.
9415.42|9423.78|But that turned out to be a bad, bad season on a price that everybody said, what a hell of a price you got for that.
9423.8|9428.6|Well, it started raining, and by God, it kept on raining in that dried-out country.
9429.81|9431.4|And there's no place by this time.
9431.46|9433.4|It's getting tough to get people in there.
9433.8|9438.18|Oil had come in, and every place was taken up with oil then.
9438.2|9446.47|So I bought an old camping outfit from the Power Corporation, cook car and two bug cars.
9446.49|9449.23|It could handle about 20 or 25 men.
9449.43|9456.18|And then I got an outfit from Edmonton to come down and look after to do the cooking.
9456.96|9459.15|It cost us $18 a day per man.
9460.41|9461.73|And I furnished the camp.
9463.67|9472.07|And when that job was finished, the job that everybody thought I was going to make so much money on, in the winter I said to Art, go over that job.
9472.17|9474.97|I said, "You follow that all, all the way through."
9475.59|9482.91|Go through the files and pick up every dollar of expense we had on that job and tell me how much money we made on it.
9483.64|9491.3|And when the dust was settled, figuring our overhead, our office overhead and everything on that job, we had come up with 6% net.
9491.44|9495.56|That's about as low as you dare go and not lose money.
9496.6|9498.25|But that's what can happen with weather.
9498.85|9504.6|We were rained out for 30 days that summer that we couldn't go out and work at all.
9504.64|9509.06|And then for that 30 days, you can figure there's another 30 days that you're out there
9510.0|9513.17|messing around in the mud when you shouldn't be sitting at home.
9514.13|9518.73|You're out there messing around and getting nothing done, but you're trying.
9520.8|9522.3|And that was my last season.
9522.32|9528.12|When that job was wound up then, that was the end of it for LHA.
9530.09|9534.69|And on the last day of the year, I turned the outfit over.
9534.71|9539.34|I sold it to Art, Bill,
9541.9|9543.8|George and Vaughn.
9545.24|9548.98|With ARCT, they set up a company, Achen 65 Limited.
9549.85|9552.99|And ARCT was the 51% shareholder.
9555.11|9556.03|And they went ahead.
9556.13|9565.16|And they've never looked back in, what is it, this is the 21st year now.
9565.18|9569.63|And they've never been out of work, I suppose.
9570.33|9574.98|In the years that Art run the outfit, I never saw his books and never asked him.
9575.0|9580.26|But judging from the way prices went, everything, the power started getting out of it.
9580.28|9590.07|They found out it cost them too damn much to build lines, and they were contracting the big jobs with a million dollars and a million and a half dollars at a shot.
9591.19|9598.06|And the boys got in on that, and I'm sure come out with some nice profits.
9599.76|9601.84|However, that's all beside the point.
9602.0|9605.09|I never regretted having stepped out when I did.
9605.13|9612.47|Never regretted for one minute that the things were good.
9612.59|9613.88|That's one thing I said to them.
9613.94|9629.75|Look, I said, "Right now it looks better for the contractor than it ever did because the power of the unions got them so backed up to the wall that they're almost afraid to go out and do anything themselves."
9630.63|9633.75|And there'd be more contracting than ever, and how right I was.
9633.89|9639.96|But I said, "You saw me burn myself out here in 18 years," and I said, "I'm finished."
9640.88|9642.04|I said, "I don't want any more."
9642.3|9645.74|Well, not 18 years, that's 20 years.
9645.76|9653.23|And I got out, and I wouldn't be alive today if I'd have stayed in there and tried to run it.
9653.79|9655.85|I got out, I sold, I gave them a good deal.
9655.87|9657.6|I never regretted that.
9658.33|9663.98|I go down to the office and I'm treated like if I still owned and run the company.
9665.06|9669.83|And many of the men are still around there that had worked for me.
9670.31|9671.85|Ernie Smith is the oldest now.
9671.91|9677.9|He's been there about 26, 7, and 30 years, somewhere in there.
9677.92|9684.19|Yeah, it's 55, 30.
9684.47|9686.86|He'd been there 32 or 33 years.
9689.32|9691.4|And George Jenny quit and went farming.
9691.44|9695.49|He called in here the other night to say hello to me, see how we were getting along.
9695.53|9703.32|He said, "The 20 years he spent with Achen Construction, he said he couldn't have worked a better place or learned more than he did in the years he was there."
9705.18|9708.74|Ron Kennedy, as you know, was electrocuted at Moose Jaw.
9710.15|9715.59|Bill Zaharachuk died of a heart attack just when things were really going good.
9716.91|9721.05|So Art took on another partner, Doug McGillivray.
9721.85|9722.5|He bought in.
9724.96|9734.79|And then Con Bandy, another guy that started working for me in 63 or 62, somewhere in there.
9735.31|9737.42|He bought in, but he's dropped out again.
9737.56|9741.38|So Art is back running the outfit with the shares.
9741.4|9744.47|He sold his shares to these fellas.
9744.58|9748.09|They had options to purchase shares and take over the company.
9748.47|9750.39|And I don't know, I never dig into it.
9750.51|9762.33|I always figure it's none of my business, and if Art wants to tell me, he'll tell me, and he don't talk much, as the saying goes.
9762.35|9769.32|So on the basis of that, I'm going to cut her off right now and roll this back and see what I've said.
9770.69|9776.71|I'll use up the rest of this tape just in generalizing some of the things that took place.
9779.94|9783.44|This is July the 21st, 1986.
9788.57|9798.75|Ben and Leslie were here from June the 27th and just left yesterday, so I put the taping aside while they were here.
9799.63|9803.55|I didn't want to get things mixed up any worse than what I had them.
9804.51|9811.76|And we enjoyed having them at any rate.
9812.1|9812.92|They're good company.
9812.96|9816.93|They had a lot of fun entertaining themselves out in the pool.
9820.65|9827.68|Now I'll go back and give you a few things about
9828.65|9835.74|My life in the electrical field, it was a hectic time.
9835.8|9843.23|Saw it all grow from year to year, something new.
9843.27|9846.99|Every day, you might say, was different.
9847.01|9848.67|No two days alike.
9848.69|9856.6|Never went to work one day, but when I was looking forward to the challenge of the day that might come up, you never knew what might happen.
9857.59|9882.42|my years with the companies in the states when I where I worked for three different companies a great experience working with different people different foremen I had about five or six foremen in those two years and you learn something from each of them and so when my day came to take charge you try to put into effect
9883.58|9886.31|the good things, the good points that they had.
9886.63|9892.49|I think it probably helped me a lot in my years of handling men.
9892.83|9903.38|That was the biggest thing about contracting, was having your men work for you, whether you were there or not.
9903.98|9911.63|They liked you, they liked your attitude and what have you, and they worked.
9911.98|9913.94|And that's where you got production.
9914.02|9918.19|Production worked into dollars and cents.
9922.81|9931.06|And when I had 40, 50 men working for me, they all called me by my first name.
9931.16|9933.08|I didn't want to be Mr. Achen amongst them.
9933.18|9934.6|I just lended to them.
9934.62|9937.61|And I think that goes a long ways.
9938.17|9939.51|You can do it in a small
9939.93|9943.31|You can't do it in a big outfit.
9943.33|9965.16|If you get big, then you lose contact with the people that are actually making you the money, the guys that are doing the work.
9969.54|9974.67|If you look at my whole career, it was a pretty hectic one.
9975.33|9982.7|I went, I started out digging holes and from there worked up to being a lineman.
9984.0|9987.6|And I got to be a professional lineman, a hotline.
9987.64|9989.1|There was nothing I couldn't do.
9990.51|9993.87|And then into service or into running a crew.
9995.97|9999.2|That was always an important job to be the foreman on the crew.
9999.8|10004.27|And then from there I went into service work.
10004.39|10008.33|I learned how to read meters and how to serve customers.
10010.61|10015.8|Along with that, the years in Estevan were really good educational years.
10016.48|10018.82|You had to deal with absolutely everything.
10018.86|10024.39|I got acquainted with transformers.
10024.41|10028.59|We used to rewind our own transformers, repair our own transformers.
10029.91|10037.11|which not many men in the business that had the experience that I had had that opportunity.
10037.96|10041.32|You get to be a lineman, that's all you knew, was to be a lineman.
10041.38|10048.31|You didn't know anything about transformers or instruments or switchboards or power plants or anything.
10048.99|10053.2|Well, I've gone through all of this in my years in Estevan.
10053.45|10056.19|When I left Estevan, I could have written steam papers.
10056.29|10068.92|I knew enough about a steam plant, having been associated with one, a small outfit again, where you, when there was trouble, you went down and helped out, and you talked to people, and you got knowledgeable about a steam plant.
10070.51|10076.83|Then from that, I went in and I operated a diesel plant.
10076.85|10081.16|Well, my knowledge in a diesel plant, it was only a one-cylinder engine, but if you got
10081.39|10087.88|A six-cylinder engine, it's the same thing, only six times as big, that's all.
10088.76|10091.88|I was in the instrument end.
10091.94|10093.19|I could calibrate meters.
10093.21|10095.45|I could calibrate switchboard instruments.
10095.79|10101.7|I knew all about a switchboard and the workings of it in a power plant.
10101.72|10110.27|And all knowledge that you gathered, put on the back shelf, and maybe someday you would use it.
10111.04|10113.82|And I did all through the years that I was contracting.
10114.5|10123.35|Things turned up where I could, where I might even be called in to say, we've got a problem here, can you help us?
10124.09|10134.9|And many times the power people called me in and they wouldn't have anybody in the area that was capable of diagnosing a trouble or something.
10134.92|10139.97|And those are some of the benefits you got through your
10141.63|10167.66|wide experience in the business yeah when you're a serviceman you had to collect money you had to take care of complaints you had to do everything you got to know I had 1200 customers in estevan and I knew every one of them and they all knew me and in the mine fields got a great knowledge of mining both underground and strip mining
10169.04|10174.99|having served the field for seven years I was in there.
10176.47|10178.17|It was a hectic life.
10178.37|10182.76|You were on call 30 days a month and 24 hours a day.
10183.0|10188.95|You were never paid overtime or anything, but you were proud as hell that you had a job and you knew you could do it.
10189.43|10197.14|When the whistle blew, you went out and answered the call and didn't sit back and figure, well, how many hours can I get out of this or anything?
10197.42|10203.99|go out and find the trouble and repair it and get back home and get to bed, finish your sleep so that you could go to work in the morning.
10204.01|10208.12|And that's the way it went from one thing to the other.
10208.14|10226.32|I think I related earlier that I had started doing some inside wiring way back in 19...
10227.28|10233.28|at the time I built the power system into the village of Midale.
10234.24|10240.09|Well, later on, things got slack, and I continued to work.
10245.11|10249.96|I kept on wiring and wiring, and finally the wiring inspector said, why don't you write your journeyman's paper?
10250.0|10253.38|So I wrote my journeyman's paper, and I think I related to that earlier.
10254.51|10259.48|I was so darn tickled when I got it because I didn't think I made the exams.
10260.62|10261.82|I still carry it today.
10263.24|10274.05|And while I really never did much wiring, there wasn't anything about it that I didn't know or couldn't sit down and figure out.
10275.99|10279.13|And it was something to have that journeyman's paper in your hip pocket.
10279.17|10283.22|The one I have now will run until I think it's 1990.
10283.67|10285.07|before it expires.
10285.85|10287.51|I probably won't be around here.
10288.32|10290.0|And the company still keeps me on.
10290.1|10299.18|Art Miller's company still keeps me on pay on the small retainer, because I have that journeyman's paper and some of the work that they run into from time to time.
10299.22|10302.17|They're supposed to have a journeyman electrician on the job.
10302.97|10305.23|Whether he does any work or not, that's another thing.
10307.65|10313.26|So therefore, they keep me available in case something turns up where they need the journeyman.
10313.41|10338.0|and i'm there and now all very interesting you know to be able to walk in and see an electrical layout know what it's all about not a puzzle or anything to the average layman it is but it's just as simple as a b c when you know how what the principles of it are
10338.68|10348.74|As far as being a technician is concerned, you give me this little tape recorder here, and I can't even tell you what makes it work, or telephones or anything.
10348.76|10350.5|That was completely out of my line.
10350.52|10352.02|The radio was out of my line.
10353.88|10362.76|But my life was get the electricity from the generator to the outlet where it was going to be used.
10362.8|10364.28|That was always the big thing.
10364.66|10366.16|That's what I specialized in.
10368.4|10370.78|However, I'm glad it's all over.
10370.82|10378.18|I had one heck of a life in the electrical field.
10379.46|10388.69|I got to be pretty well known in Saskatchewan, and now they're all dying off.
10388.79|10391.0|I'm one of the older guys in the businesses.
10392.4|10394.12|I doubted this.
10394.47|10423.53|two or three fellows in the whole province of my age that are still living that have gone through the the the business from one end to the other or for a period of 35 40 years so I would say to anyone it's an exciting life the life of service is what you're in service is what you're selling when I was a contractor
10424.14|10425.54|I was selling service.
10429.14|10447.21|And I still say, like my George Jenny, the fellow that worked for me, said, "If I had a son, I'd want him to go and work for an outfit just like yours, he said, not too big, where you get to know everything about everything, he said."
10447.87|10452.81|The knowledge I got there and the 20 years I worked there, he said, "Are just unbelievable."
10453.75|10462.45|He had worked from a boy on the end of a digging bar up to becoming a journeyman lineman, and a real good one.
10464.19|10479.99|And then he had saved his money, and when he got enough money to buy a farm, he bought the farm and said, now I'm going to semi-retire, and that's what he'd do and really enjoy in life.
10480.01|10482.28|I don't know if I mentioned anywhere along,
10483.47|10511.4|uh money out of this business when I started working in worthington iowa we were working nine hours a day and I got 35 cents an hour paid my own room and board drove a car model t ford coupe the foreman came along one day after i'd been there about three weeks
10512.36|10514.58|He said, "I like the way you work."
10514.6|10522.01|He said, I put in an application for a raise to 40 cents an hour, and the head office turned it down.
10525.5|10529.38|But he said, "I'm going to plug your time enough to bring it up to 40 cents an hour."
10531.12|10536.29|That's when I was a groundman, digging holes and doing anything on the ground.
10537.57|10539.33|Then when I got to be a lineman,
